marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,segmento,valor
samsung,2019,4,6,2,não,0,1,283,HD,OLED,não,0,1000,intermediario,10039
hp,2022,6,9,4,não,0,3,566,FULLHD,TN,não,0,250,ultraportatil,19821
xiaomi,2022,4,5,16,não,0,3,475,FULLHD,OLED,não,0,1000,premium,22590
dell,2012,2,4,6,não,0,2,89,HD,IPS,não,2000,0,entrada,4164
positivo,2019,10,18,64,não,0,4,285,HD,TN,não,500,0,entrada,9990
xiaomi,2018,12,24,8,não,0,2,593,4K,OLED,não,0,250,premium,21645
lenovo,2012,4,6,8,não,0,3,591,FULLHD,VA,não,2000,250,ultraportatil,17176
samsung,2023,10,14,4,não,0,3,194,FULLHD,IPS,sim,0,250,2em1,11115
lenovo,2018,12,23,16,sim,6,2,72,FULLHD,VA,não,0,500,jogos_intermediarios,10131
positivo,2016,6,8,4,não,0,4,44,HD,IPS,não,250,0,entrada,3790
samsung,2012,10,17,8,não,0,2,434,FULLHD,IPS,sim,0,1000,premium,20844
positivo,2012,2,3,6,não,0,3,252,HD,TN,não,1000,0,entrada,6577
positivo,2020,4,8,8,não,0,2,273,HD,TN,não,0,250,entrada,7396
hp,2021,12,24,6,não,0,3,576,FULLHD,OLED,não,0,250,ultraportatil,19104
asus,2012,6,8,16,não,0,2,478,FULLHD,AMOLED,não,250,250,premium,16101
lenovo,2019,8,9,16,não,0,2,109,HD,TN,não,0,2000,intermediario,7474
samsung,2022,8,12,8,não,0,1,502,HD,IPS,não,1000,500,entrada,10957
positivo,2020,10,18,4,não,0,1,213,HD,TN,não,1000,0,entrada,7196
huawei,2013,10,13,8,não,0,2,489,FULLHD,AMOLED,não,250,250,premium,22430
samsung,2020,12,14,4,não,0,2,509,FULLHD,TN,não,0,250,ultraportatil,13947
asus,2023,10,14,2,não,0,3,515,FULLHD,IPS,sim,0,2000,2em1,18412
samsung,2017,4,5,32,sim,6,1,186,QUADHD,AMOLED,não,0,500,jogos_premium,23489
hp,2010,8,13,16,sim,4,4,168,FULLHD,OLED,não,500,1000,jogos_intermediarios,11157
acer,2017,10,17,64,não,0,3,485,HD,IPS,não,0,250,entrada,12604
acer,2016,4,6,8,sim,4,2,134,FULLHD,OLED,não,0,1000,jogos_entrada,8788
acer,2019,8,11,32,sim,6,4,45,QUADHD,OLED,não,0,250,jogos_premium,13362
asus,2017,10,19,4,não,0,3,347,HD,TN,não,0,250,intermediario,10383
lenovo,2018,6,11,32,não,0,3,589,FULLHD,AMOLED,sim,0,1000,2em1,17804
huawei,2023,10,11,16,não,0,3,441,4K,AMOLED,não,0,500,premium,16916
razer,2021,6,9,16,não,0,3,571,QUADHD,OLED,não,0,500,premium,20989
hp,2019,8,16,12,não,0,2,519,FULLHD,TN,não,0,2000,ultraportatil,20134
asus,2023,8,13,4,não,0,2,180,HD,OLED,não,0,250,intermediario,8379
lenovo,2023,6,11,4,não,0,2,596,FULLHD,OLED,não,0,2000,ultraportatil,17792
samsung,2011,10,15,8,não,0,3,506,FULLHD,AMOLED,não,250,250,premium,20317
acer,2018,8,12,64,não,0,2,542,FULLHD,VA,não,0,1000,ultraportatil,19633
asus,2014,10,10,2,não,0,3,544,FULLHD,VA,não,250,500,ultraportatil,18445
huawei,2010,4,5,8,não,0,2,420,FULLHD,AMOLED,não,0,250,premium,13935
lenovo,2016,6,8,2,não,0,3,205,HD,IPS,não,0,2000,intermediario,8952
huawei,2023,6,6,16,não,0,3,587,4K,AMOLED,não,0,500,premium,18408
samsung,2011,6,11,16,não,0,1,221,HD,VA,não,1000,0,intermediario,9070
razer,2010,4,5,16,não,0,3,402,QUADHD,OLED,não,0,250,premium,19290
dell,2023,10,17,8,sim,2,4,78,FULLHD,OLED,não,0,1000,jogos_entrada,9411
positivo,2017,10,20,8,não,0,3,147,HD,IPS,não,1000,0,entrada,6276
asus,2016,10,11,16,não,0,2,151,FULLHD,AMOLED,sim,0,1000,2em1,10443
lenovo,2010,6,9,12,não,0,2,523,HD,VA,não,1000,0,intermediario,13636
razer,2010,10,20,16,não,0,2,531,4K,OLED,não,1000,250,premium,21825
hp,2021,10,19,4,não,0,3,561,FULLHD,OLED,não,0,250,ultraportatil,20847
razer,2014,6,11,8,não,0,2,548,FULLHD,OLED,não,2000,250,premium,24254
lenovo,2011,12,21,32,sim,6,4,118,FULLHD,AMOLED,não,500,125,jogos_premium,23494
acer,2016,4,6,4,não,0,2,582,FULLHD,AMOLED,sim,0,250,2em1,15512
lenovo,2021,4,6,64,não,0,2,509,FULLHD,IPS,sim,0,250,2em1,15188
positivo,2013,2,4,2,não,0,4,284,HD,TN,não,2000,0,entrada,6501
xiaomi,2013,8,15,16,não,0,2,471,FULLHD,OLED,não,0,500,premium,23811
razer,2011,4,4,16,não,0,2,526,4K,OLED,não,2000,250,premium,16825
hp,2021,10,20,4,não,0,2,590,FULLHD,OLED,não,0,500,ultraportatil,21735
razer,2022,10,13,32,sim,12,4,113,FULLHD,AMOLED,não,0,250,jogos_premium,14450
lenovo,2021,12,22,2,não,0,3,382,HD,IPS,não,0,500,intermediario,12562
asus,2017,10,14,64,não,0,2,477,HD,IPS,não,1000,0,entrada,12829
xiaomi,2021,10,11,16,não,0,3,420,FULLHD,OLED,não,0,250,premium,18021
huawei,2015,4,4,16,não,0,2,552,FULLHD,OLED,não,0,500,premium,21330
dell,2018,4,4,16,sim,6,4,145,FULLHD,VA,não,0,250,jogos_intermediarios,10002
lenovo,2023,6,9,8,não,0,3,600,4K,AMOLED,não,0,250,premium,19553
positivo,2016,10,14,16,não,0,2,108,HD,TN,não,0,2000,entrada,6318
asus,2015,8,14,32,não,0,2,595,FULLHD,OLED,não,0,250,ultraportatil,17271
positivo,2011,6,10,16,não,0,2,291,HD,IPS,não,500,0,entrada,8555
samsung,2016,6,6,16,não,0,3,522,FULLHD,VA,não,0,2000,ultraportatil,16438
apple,2021,8,15,16,não,0,2,571,4K,AMOLED,não,0,1000,premium,27143
razer,2017,12,17,8,não,0,2,428,FULLHD,AMOLED,não,0,2000,premium,22756
dell,2016,8,16,32,não,0,3,134,HD,IPS,não,0,250,entrada,5953
positivo,2020,10,10,8,não,0,4,57,HD,TN,não,0,1000,entrada,4895
positivo,2016,10,16,6,não,0,4,169,HD,TN,não,1000,0,entrada,6122
razer,2018,10,15,32,sim,6,2,32,QUADHD,AMOLED,não,0,250,jogos_premium,13868
apple,2014,10,11,16,não,0,2,587,FULLHD,AMOLED,não,1000,250,premium,21152
samsung,2022,6,11,16,não,0,3,529,FULLHD,OLED,não,0,500,premium,20700
acer,2015,12,24,16,sim,6,2,46,QUADHD,TN,não,0,1000,jogos_intermediarios,9557
huawei,2020,4,4,16,não,0,2,506,FULLHD,OLED,não,0,250,premium,14487
samsung,2011,4,5,2,não,0,3,594,FULLHD,AMOLED,sim,2000,250,2em1,14852
dell,2023,10,12,16,sim,8,4,102,QUADHD,AMOLED,não,0,2000,jogos_premium,22326
apple,2014,12,19,16,não,0,2,498,FULLHD,AMOLED,não,0,500,premium,18342
asus,2019,12,19,8,não,0,2,567,4K,AMOLED,não,0,250,premium,27050
samsung,2017,4,8,4,não,0,3,537,FULLHD,TN,não,0,500,ultraportatil,15468
positivo,2019,4,6,64,não,0,1,196,HD,IPS,não,500,0,entrada,7062
acer,2010,4,4,12,não,0,2,572,FULLHD,TN,não,250,500,ultraportatil,14951
huawei,2019,12,13,16,não,0,2,597,4K,AMOLED,não,0,500,premium,20152
huawei,2020,4,8,16,não,0,2,403,FULLHD,AMOLED,não,0,250,premium,14209
apple,2017,10,12,8,não,0,3,570,4K,OLED,não,0,250,premium,16926
hp,2011,6,9,8,não,0,2,509,FULLHD,VA,não,250,125,ultraportatil,18306
razer,2015,12,17,8,não,0,3,550,FULLHD,OLED,não,0,250,premium,20618
dell,2011,6,11,16,sim,6,3,190,FULLHD,AMOLED,não,500,250,jogos_premium,23381
lenovo,2013,4,6,16,sim,6,1,97,FULLHD,OLED,não,0,250,jogos_premium,16882
hp,2017,4,6,8,sim,2,4,183,FULLHD,IPS,não,0,1000,jogos_entrada,9576
lenovo,2023,8,15,6,não,0,3,541,FULLHD,IPS,não,0,1000,ultraportatil,17612
razer,2015,10,18,16,não,0,3,527,QUADHD,AMOLED,não,0,250,premium,25356
lenovo,2011,12,16,16,sim,6,2,144,4K,IPS,não,1000,125,jogos_intermediarios,11397
hp,2011,2,4,8,sim,4,4,37,FULLHD,OLED,não,500,500,jogos_entrada,7297
huawei,2021,6,10,16,não,0,3,592,FULLHD,AMOLED,não,0,250,premium,18932
hp,2015,4,8,8,sim,4,4,67,FULLHD,VA,não,0,1000,jogos_entrada,8065
asus,2013,6,7,8,não,0,3,424,4K,IPS,sim,500,250,premium,15716
dell,2020,6,7,16,não,0,2,417,4K,OLED,não,0,500,premium,24027
apple,2015,6,11,16,não,0,3,508,4K,AMOLED,não,0,2000,premium,18881
positivo,2020,8,15,2,não,0,3,78,HD,TN,não,0,1000,entrada,4369
hp,2010,4,4,8,não,0,2,541,FULLHD,OLED,não,500,1000,ultraportatil,14981
dell,2019,12,18,16,sim,4,4,109,4K,IPS,não,0,250,jogos_intermediarios,11379
samsung,2021,4,4,8,sim,4,4,110,FULLHD,VA,não,0,1000,jogos_entrada,7604
apple,2019,6,8,16,não,0,2,508,FULLHD,AMOLED,não,0,2000,premium,24888
xiaomi,2023,8,10,16,não,0,2,424,QUADHD,AMOLED,não,0,2000,premium,22831
razer,2023,4,5,16,não,0,2,410,FULLHD,AMOLED,não,0,1000,premium,15700
asus,2018,10,17,2,não,0,3,427,HD,IPS,não,1000,0,intermediario,11998
acer,2012,6,9,8,não,0,2,556,FULLHD,OLED,não,1000,2000,ultraportatil,19728
apple,2016,4,5,16,não,0,3,580,4K,OLED,não,0,1000,premium,22310
samsung,2018,10,11,16,não,0,3,479,4K,IPS,sim,0,250,premium,19773
razer,2022,10,16,16,sim,12,4,160,QUADHD,AMOLED,não,0,1000,jogos_premium,24679
acer,2016,6,7,6,não,0,1,400,HD,TN,não,0,250,entrada,9307
huawei,2012,12,16,16,não,0,2,413,FULLHD,AMOLED,não,250,250,premium,20349
apple,2017,10,19,16,não,0,2,551,FULLHD,OLED,não,0,500,premium,20737
dell,2018,8,16,6,não,0,2,467,FULLHD,IPS,sim,0,2000,2em1,15672
acer,2015,10,15,12,sim,6,2,33,FULLHD,TN,não,0,500,jogos_intermediarios,8734
apple,2018,6,7,8,não,0,3,403,4K,AMOLED,não,0,500,premium,14823
xiaomi,2013,4,7,8,não,0,3,497,4K,OLED,não,1000,250,premium,15864
samsung,2016,4,4,8,não,0,2,44,FULLHD,IPS,sim,0,500,2em1,8361
samsung,2021,10,19,32,não,0,3,500,FULLHD,OLED,não,0,2000,ultraportatil,18604
lenovo,2014,4,5,4,não,0,1,410,HD,IPS,não,2000,0,entrada,9611
apple,2020,12,17,8,não,0,2,430,4K,OLED,não,0,1000,premium,22643
hp,2017,6,8,12,sim,4,2,128,FULLHD,TN,não,0,500,jogos_entrada,8084
dell,2011,10,11,16,sim,6,2,162,4K,AMOLED,não,2000,2000,jogos_premium,15693
razer,2011,10,10,16,sim,6,1,194,4K,AMOLED,não,0,250,jogos_premium,25655
positivo,2022,6,9,64,não,0,1,47,HD,TN,não,250,500,entrada,5579
asus,2011,4,4,4,não,0,3,437,HD,IPS,não,2000,0,entrada,9804
positivo,2011,6,11,2,não,0,2,291,HD,IPS,não,2000,0,entrada,7219
huawei,2020,4,5,16,não,0,2,559,QUADHD,OLED,não,0,250,premium,21669
apple,2020,12,20,16,não,0,2,497,4K,AMOLED,não,0,2000,premium,25693
apple,2016,10,15,16,não,0,3,454,FULLHD,AMOLED,não,0,1000,premium,21616
razer,2012,4,8,8,não,0,2,503,4K,OLED,não,0,1000,premium,23013
asus,2010,2,2,12,não,0,3,510,HD,VA,não,250,0,intermediario,12821
lenovo,2019,12,22,6,não,0,2,595,FULLHD,VA,não,0,2000,ultraportatil,20987
dell,2011,12,22,32,sim,6,4,200,FULLHD,AMOLED,não,2000,125,jogos_premium,16138
asus,2020,6,11,12,não,0,2,146,FULLHD,IPS,sim,0,500,2em1,10096
xiaomi,2019,8,9,16,não,0,2,558,QUADHD,AMOLED,não,0,250,premium,23395
apple,2015,6,10,8,não,0,2,469,FULLHD,AMOLED,não,0,1000,premium,19791
razer,2016,4,4,16,sim,6,3,38,FULLHD,AMOLED,não,0,250,jogos_premium,13894
hp,2020,10,18,12,sim,4,4,103,QUADHD,VA,não,0,500,jogos_intermediarios,11230
apple,2015,10,19,16,não,0,3,430,QUADHD,OLED,não,0,2000,premium,17843
xiaomi,2012,10,19,8,não,0,3,547,QUADHD,OLED,não,500,250,premium,21864
samsung,2015,4,6,2,não,0,1,361,HD,IPS,não,0,250,entrada,8053
huawei,2011,4,8,8,não,0,2,577,FULLHD,AMOLED,não,500,250,premium,17062
apple,2023,8,13,8,não,0,2,437,4K,OLED,não,0,250,premium,14706
positivo,2022,6,7,8,não,0,1,139,HD,IPS,não,0,2000,entrada,6197
razer,2013,12,22,16,sim,6,1,149,QUADHD,OLED,não,1000,1000,jogos_premium,25250
lenovo,2015,6,6,4,não,0,3,523,FULLHD,TN,não,0,250,ultraportatil,18215
huawei,2016,12,13,16,não,0,3,533,4K,OLED,não,0,500,premium,16354
apple,2016,4,6,8,não,0,3,533,FULLHD,AMOLED,não,0,250,premium,19207
razer,2020,12,13,8,não,0,2,569,FULLHD,OLED,não,0,250,premium,24846
huawei,2015,10,18,16,não,0,3,473,4K,AMOLED,não,0,250,premium,25791
apple,2021,10,13,8,não,0,2,406,4K,AMOLED,não,0,250,premium,14305
lenovo,2011,4,4,8,não,0,2,476,QUADHD,OLED,não,2000,250,premium,24311
hp,2010,2,4,4,não,0,2,562,FULLHD,TN,não,0,500,ultraportatil,17387
apple,2020,6,7,16,não,0,2,463,4K,AMOLED,não,0,2000,premium,21512
asus,2021,8,14,4,não,0,3,203,HD,OLED,não,1000,0,intermediario,8108
xiaomi,2018,12,14,8,não,0,2,563,QUADHD,OLED,não,0,250,premium,19283
razer,2014,10,19,16,não,0,2,507,FULLHD,OLED,não,1000,250,premium,17821
asus,2013,4,7,8,não,0,2,440,4K,AMOLED,não,500,250,premium,21393
asus,2016,8,12,8,não,0,2,506,FULLHD,OLED,não,0,500,premium,21349
samsung,2021,12,22,4,não,0,2,149,FULLHD,AMOLED,sim,0,1000,2em1,11542
hp,2023,6,12,8,sim,4,4,197,FULLHD,IPS,não,0,250,jogos_entrada,9196
razer,2012,12,14,8,não,0,2,558,4K,AMOLED,não,0,1000,premium,17624
dell,2013,6,6,12,sim,6,4,127,4K,TN,não,1000,1000,jogos_intermediarios,10359
hp,2018,10,17,8,sim,4,4,186,FULLHD,TN,não,0,250,jogos_entrada,8608
apple,2020,4,6,16,não,0,2,402,4K,AMOLED,não,0,250,premium,18123
asus,2011,6,8,16,não,0,3,305,HD,IPS,não,2000,0,entrada,8617
huawei,2019,12,20,16,não,0,3,499,FULLHD,OLED,não,0,1000,premium,22751
positivo,2020,10,10,8,não,0,4,117,HD,IPS,não,0,2000,entrada,6154
asus,2021,10,10,32,não,0,2,583,FULLHD,OLED,não,0,1000,ultraportatil,19659
xiaomi,2023,12,13,16,não,0,2,581,FULLHD,AMOLED,não,0,2000,premium,23393
apple,2011,4,7,16,não,0,2,589,FULLHD,OLED,não,500,250,premium,23135
huawei,2017,12,12,16,não,0,2,409,FULLHD,AMOLED,não,0,250,premium,23356
apple,2016,12,21,8,não,0,3,559,4K,AMOLED,não,0,2000,premium,20234
samsung,2019,4,8,32,não,0,3,533,FULLHD,TN,não,0,2000,ultraportatil,19695
acer,2023,4,7,16,sim,8,4,58,4K,VA,não,0,1000,jogos_intermediarios,10129
razer,2018,10,10,16,sim,6,2,49,QUADHD,AMOLED,não,0,250,jogos_premium,14943
positivo,2010,6,12,16,não,0,4,125,HD,TN,não,2000,0,entrada,5662
positivo,2012,4,5,4,não,0,3,126,HD,TN,não,500,0,entrada,5092
dell,2016,6,10,6,não,0,3,530,FULLHD,IPS,não,0,1000,ultraportatil,15026
acer,2020,12,20,32,sim,6,4,144,4K,AMOLED,não,0,2000,jogos_premium,16804
acer,2015,6,7,8,não,0,3,417,FULLHD,AMOLED,não,0,250,premium,22226
acer,2021,10,15,8,não,0,2,559,QUADHD,OLED,não,0,250,premium,19132
dell,2023,12,20,12,sim,4,4,106,FULLHD,TN,não,0,500,jogos_intermediarios,10289
acer,2020,12,15,32,sim,6,4,59,FULLHD,OLED,não,0,500,jogos_premium,15518
xiaomi,2019,8,13,16,não,0,3,475,QUADHD,OLED,não,0,2000,premium,17211
apple,2013,8,14,8,não,0,2,485,FULLHD,AMOLED,não,250,250,premium,16688
xiaomi,2011,4,6,16,não,0,2,595,QUADHD,OLED,não,0,250,premium,24611
samsung,2012,4,5,12,sim,2,3,141,FULLHD,TN,não,500,125,jogos_entrada,8109
lenovo,2021,8,8,2,não,0,1,284,HD,VA,não,1000,0,intermediario,10514
positivo,2023,10,16,2,não,0,3,92,HD,TN,não,250,2000,entrada,5624
samsung,2011,4,8,8,sim,2,1,55,FULLHD,IPS,não,1000,1000,jogos_entrada,6598
dell,2023,10,18,2,não,0,2,199,HD,IPS,não,0,1000,intermediario,8310
lenovo,2011,2,2,12,sim,2,3,158,FULLHD,VA,não,2000,125,jogos_entrada,8615
dell,2017,10,13,64,não,0,4,253,HD,OLED,não,1000,0,intermediario,12143
razer,2014,10,18,8,não,0,3,514,QUADHD,OLED,não,2000,250,premium,24062
apple,2023,10,10,16,não,0,2,477,QUADHD,OLED,não,0,250,premium,18872
lenovo,2015,8,11,12,sim,4,1,155,FULLHD,TN,não,0,250,jogos_intermediarios,10707
lenovo,2018,4,7,8,não,0,2,588,FULLHD,VA,não,0,250,ultraportatil,20035
xiaomi,2020,4,5,8,não,0,3,523,QUADHD,OLED,não,0,1000,premium,17774
acer,2022,8,11,12,sim,8,4,174,FULLHD,OLED,não,0,500,jogos_intermediarios,11151
huawei,2019,8,12,8,não,0,3,590,FULLHD,OLED,não,0,1000,premium,21142
asus,2011,10,12,16,não,0,2,504,QUADHD,AMOLED,não,250,250,premium,21334
razer,2014,10,12,16,não,0,3,541,FULLHD,AMOLED,não,250,250,premium,25608
huawei,2011,6,8,16,não,0,3,475,4K,AMOLED,não,250,250,premium,15737
razer,2021,6,6,16,sim,6,4,184,4K,OLED,não,0,250,jogos_premium,19566
hp,2011,6,8,8,não,0,2,597,FULLHD,OLED,não,250,125,ultraportatil,18754
apple,2017,12,23,16,não,0,2,429,QUADHD,AMOLED,não,0,1000,premium,24152
hp,2022,10,20,16,sim,6,4,30,4K,OLED,não,0,500,jogos_intermediarios,10990
hp,2012,2,3,4,não,0,2,545,FULLHD,OLED,não,2000,1000,ultraportatil,14958
samsung,2012,2,2,4,não,0,2,287,FULLHD,IPS,sim,2000,250,2em1,12702
acer,2019,8,12,6,não,0,3,581,FULLHD,OLED,não,0,1000,ultraportatil,21653
huawei,2014,4,6,8,não,0,3,526,FULLHD,OLED,não,500,250,premium,18511
asus,2023,6,12,2,não,0,3,382,HD,VA,não,0,2000,intermediario,11457
hp,2014,8,13,12,sim,6,2,118,QUADHD,OLED,não,0,1000,jogos_intermediarios,11303
acer,2023,6,8,8,não,0,2,487,4K,AMOLED,não,0,2000,premium,24315
lenovo,2017,10,19,32,não,0,4,519,HD,TN,não,1000,0,entrada,12335
huawei,2015,10,19,16,não,0,3,407,4K,OLED,não,0,500,premium,18041
asus,2018,8,11,32,não,0,3,35,HD,VA,não,0,1000,intermediario,7897
asus,2023,8,15,4,não,0,2,555,FULLHD,VA,não,0,250,ultraportatil,18838
hp,2021,12,15,64,não,0,3,534,FULLHD,VA,não,0,250,ultraportatil,19250
huawei,2019,4,5,8,não,0,3,570,QUADHD,AMOLED,não,0,500,premium,20844
acer,2020,4,6,8,sim,4,4,116,FULLHD,VA,não,0,2000,jogos_entrada,8071
razer,2012,10,14,32,sim,6,2,104,FULLHD,AMOLED,não,2000,500,jogos_premium,22637
apple,2015,6,11,8,não,0,3,417,QUADHD,OLED,não,0,500,premium,15876
lenovo,2021,12,24,32,não,0,3,553,FULLHD,OLED,não,0,250,ultraportatil,20955
samsung,2012,4,7,12,sim,6,1,179,QUADHD,VA,não,250,125,jogos_intermediarios,11264
huawei,2016,10,18,8,não,0,2,514,4K,AMOLED,não,0,500,premium,21907
lenovo,2015,8,13,16,não,0,3,553,FULLHD,IPS,não,0,250,ultraportatil,16097
hp,2012,2,2,12,sim,2,2,60,FULLHD,VA,não,1000,1000,jogos_entrada,6717
positivo,2010,6,8,16,não,0,3,166,HD,IPS,não,0,250,entrada,5639
dell,2010,6,6,8,não,0,2,310,FULLHD,AMOLED,sim,250,250,2em1,14104
samsung,2014,10,16,12,não,0,1,254,HD,IPS,não,0,250,entrada,7949
razer,2017,8,16,8,não,0,2,494,FULLHD,AMOLED,não,0,1000,premium,20311
huawei,2021,6,9,8,não,0,3,522,4K,OLED,não,0,2000,premium,21333
apple,2010,12,13,8,não,0,2,579,FULLHD,OLED,não,1000,250,premium,24117
razer,2014,4,4,8,não,0,2,429,QUADHD,AMOLED,não,2000,250,premium,13630
huawei,2012,6,7,8,não,0,2,493,4K,OLED,não,0,1000,premium,23349
samsung,2011,2,4,16,não,0,4,388,HD,TN,não,500,0,entrada,8743
samsung,2012,10,15,16,sim,6,2,116,4K,TN,não,2000,2000,jogos_intermediarios,13044
razer,2012,12,21,32,sim,6,3,113,QUADHD,AMOLED,não,500,125,jogos_premium,24035
asus,2022,10,15,16,não,0,3,562,FULLHD,OLED,não,0,2000,ultraportatil,19985
razer,2010,6,11,32,sim,6,1,149,QUADHD,OLED,não,500,250,jogos_premium,12934
hp,2016,12,14,12,sim,6,1,175,4K,OLED,não,0,500,jogos_intermediarios,12290
asus,2019,8,15,8,não,0,3,432,FULLHD,IPS,sim,0,1000,premium,17724
huawei,2018,4,4,16,não,0,3,427,QUADHD,OLED,não,0,500,premium,20171
samsung,2016,4,6,2,não,0,3,528,FULLHD,IPS,não,0,1000,ultraportatil,18021
razer,2018,10,15,16,não,0,2,536,QUADHD,AMOLED,não,0,250,premium,24019
apple,2023,8,16,8,não,0,2,566,QUADHD,AMOLED,não,0,2000,premium,21054
dell,2023,8,15,12,não,0,3,519,FULLHD,IPS,não,0,1000,ultraportatil,19792
lenovo,2014,8,11,8,sim,2,2,189,FULLHD,VA,não,1000,125,jogos_entrada,9573
xiaomi,2022,4,4,16,não,0,2,546,QUADHD,OLED,não,0,2000,premium,25251
dell,2016,4,7,8,sim,2,4,122,FULLHD,VA,não,0,500,jogos_entrada,7782
acer,2020,4,6,4,não,0,2,76,HD,IPS,não,250,0,intermediario,5708
positivo,2011,2,3,12,não,0,3,115,HD,TN,não,500,0,entrada,4608
hp,2020,8,14,12,sim,6,4,63,FULLHD,IPS,não,0,1000,jogos_intermediarios,8984
asus,2018,10,18,12,não,0,2,412,HD,IPS,não,0,250,entrada,10790
lenovo,2015,8,14,12,não,0,2,263,HD,VA,não,250,0,intermediario,8710
lenovo,2022,4,4,32,não,0,2,593,FULLHD,OLED,não,0,500,ultraportatil,17487
xiaomi,2020,8,8,16,não,0,2,431,FULLHD,AMOLED,não,0,500,premium,17085
samsung,2022,8,11,16,não,0,3,496,4K,IPS,sim,0,500,premium,23296
huawei,2014,8,14,16,não,0,2,431,FULLHD,AMOLED,não,500,250,premium,19033
xiaomi,2010,8,8,16,não,0,3,457,FULLHD,AMOLED,não,0,500,premium,15949
huawei,2018,6,7,16,não,0,3,487,4K,AMOLED,não,0,1000,premium,25859
apple,2010,8,12,16,não,0,3,569,4K,AMOLED,não,0,500,premium,25983
asus,2021,4,7,12,não,0,3,556,FULLHD,VA,não,0,250,ultraportatil,16307
asus,2013,4,6,4,não,0,3,273,HD,IPS,não,500,0,intermediario,8452
asus,2011,2,4,16,não,0,2,372,FULLHD,IPS,sim,2000,250,2em1,14109
positivo,2010,2,2,12,não,0,4,132,HD,TN,não,250,0,entrada,5294
xiaomi,2022,4,6,16,não,0,2,483,QUADHD,AMOLED,não,0,2000,premium,16093
xiaomi,2021,12,20,16,não,0,2,492,QUADHD,AMOLED,não,0,1000,premium,16863
apple,2018,12,20,16,não,0,3,499,4K,OLED,não,0,2000,premium,22272
positivo,2021,6,7,8,não,0,1,124,HD,TN,não,0,500,entrada,5769
xiaomi,2021,12,21,16,não,0,2,404,4K,OLED,não,0,250,premium,23015
acer,2014,10,17,8,não,0,2,37,FULLHD,AMOLED,sim,0,250,2em1,11181
dell,2015,6,7,16,não,0,3,513,QUADHD,AMOLED,não,0,500,premium,21868
dell,2010,6,12,8,não,0,1,77,HD,TN,não,2000,0,intermediario,6116
hp,2010,2,4,4,não,0,3,516,FULLHD,IPS,não,2000,2000,ultraportatil,18435
asus,2014,6,8,6,não,0,1,509,HD,VA,não,0,500,intermediario,12594
lenovo,2022,6,6,16,não,0,2,573,FULLHD,OLED,não,0,250,premium,16670
dell,2012,4,7,12,sim,6,2,93,4K,TN,não,1000,500,jogos_intermediarios,10155
xiaomi,2010,12,22,8,não,0,3,553,4K,OLED,não,1000,250,premium,17793
lenovo,2022,12,18,32,não,0,2,551,FULLHD,VA,não,0,250,ultraportatil,21486
acer,2012,6,8,8,não,0,4,38,HD,IPS,não,1000,0,entrada,4334
acer,2017,8,10,8,sim,2,1,108,FULLHD,IPS,não,0,250,jogos_entrada,8122
acer,2022,10,12,8,sim,2,4,177,FULLHD,OLED,não,0,500,jogos_entrada,9206
positivo,2013,6,9,6,não,0,3,76,HD,IPS,não,1000,0,entrada,5219
acer,2016,10,10,8,sim,2,4,84,FULLHD,TN,não,0,250,jogos_entrada,7271
acer,2019,4,7,4,não,0,3,219,FULLHD,AMOLED,sim,0,250,2em1,10653
lenovo,2019,8,10,16,sim,4,4,31,FULLHD,TN,não,0,250,jogos_intermediarios,7890
xiaomi,2012,4,5,8,não,0,2,528,FULLHD,OLED,não,1000,250,premium,23298
lenovo,2018,8,15,12,sim,4,1,195,FULLHD,OLED,não,0,500,jogos_entrada,9305
asus,2019,8,16,4,não,0,2,351,FULLHD,AMOLED,sim,0,2000,2em1,13168
dell,2016,6,11,32,sim,6,4,57,4K,OLED,não,0,250,jogos_premium,15601
lenovo,2013,12,16,16,sim,4,1,140,FULLHD,VA,não,250,250,jogos_intermediarios,11852
acer,2010,10,13,12,sim,4,3,89,4K,TN,não,2000,2000,jogos_intermediarios,12063
positivo,2020,8,15,6,não,0,4,132,HD,TN,não,250,0,entrada,5700
lenovo,2012,6,6,6,não,0,2,537,FULLHD,OLED,não,250,125,ultraportatil,19439
lenovo,2013,2,4,4,não,0,4,465,HD,TN,não,2000,0,entrada,9064
hp,2013,10,13,16,sim,4,1,98,4K,OLED,não,2000,500,jogos_intermediarios,11257
hp,2014,6,8,12,sim,4,4,133,FULLHD,IPS,não,250,2000,jogos_intermediarios,10494
acer,2022,4,6,2,não,0,2,551,HD,IPS,não,0,500,entrada,11954
xiaomi,2014,10,16,16,não,0,2,418,QUADHD,OLED,não,250,250,premium,17849
acer,2019,6,7,2,não,0,3,545,FULLHD,VA,não,0,250,ultraportatil,17172
samsung,2015,6,10,4,não,0,2,103,HD,IPS,não,500,0,entrada,4868
samsung,2010,6,7,2,não,0,2,575,FULLHD,VA,não,0,500,ultraportatil,16163
apple,2016,12,21,8,não,0,2,456,4K,AMOLED,não,0,250,premium,20061
apple,2019,8,13,8,não,0,2,505,4K,AMOLED,não,0,2000,premium,18208
positivo,2022,4,4,12,não,0,2,140,HD,TN,não,500,1000,entrada,6020
