marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,segmento,valor
apple,2011,12,24,8,não,0,3,527,FULLHD,OLED,não,0,2000,premium,24565
samsung,2020,8,8,12,sim,6,4,127,4K,TN,não,0,1000,jogos_intermediarios,10850
lenovo,2010,4,8,32,sim,6,1,45,4K,AMOLED,não,1000,125,jogos_premium,18090
xiaomi,2018,4,6,16,não,0,3,577,FULLHD,OLED,não,0,1000,premium,20551
samsung,2022,10,10,12,não,0,3,582,HD,IPS,não,0,250,entrada,11981
huawei,2011,12,18,16,não,0,2,522,FULLHD,AMOLED,não,500,250,premium,24046
apple,2023,12,12,8,não,0,2,415,4K,AMOLED,não,0,2000,premium,15315
xiaomi,2022,10,14,16,não,0,2,406,FULLHD,OLED,não,0,250,premium,14743
hp,2011,4,4,8,sim,2,2,140,FULLHD,TN,não,0,250,jogos_entrada,7233
positivo,2021,12,14,8,não,0,4,214,HD,IPS,não,0,2000,entrada,7391
dell,2017,8,10,2,não,0,3,272,HD,IPS,não,1000,0,entrada,8008
hp,2013,8,9,16,sim,4,4,61,4K,IPS,não,500,500,jogos_intermediarios,9768
samsung,2014,4,5,32,não,0,3,520,FULLHD,VA,não,500,250,ultraportatil,18166
apple,2018,8,9,8,não,0,3,586,FULLHD,OLED,não,0,250,premium,20268
dell,2023,8,15,32,não,0,2,510,FULLHD,OLED,não,0,250,ultraportatil,16871
samsung,2016,10,16,8,sim,4,3,154,FULLHD,IPS,não,0,500,jogos_entrada,9248
xiaomi,2018,8,13,16,não,0,2,432,QUADHD,AMOLED,não,0,1000,premium,24067
apple,2021,10,18,8,não,0,2,565,FULLHD,OLED,não,0,250,premium,20737
positivo,2011,2,2,6,não,0,2,197,HD,TN,não,500,0,entrada,5285
razer,2017,6,9,16,sim,6,2,55,QUADHD,OLED,não,0,1000,jogos_premium,15563
asus,2013,6,10,4,não,0,1,31,HD,IPS,não,250,0,entrada,3619
samsung,2018,8,9,64,não,0,2,590,FULLHD,TN,não,0,250,ultraportatil,20123
asus,2010,4,4,2,não,0,3,578,FULLHD,TN,não,500,250,ultraportatil,16548
huawei,2013,4,8,16,não,0,3,500,4K,OLED,não,0,1000,premium,17551
huawei,2019,10,11,8,não,0,2,505,4K,AMOLED,não,0,250,premium,16953
huawei,2023,10,17,16,não,0,2,520,QUADHD,AMOLED,não,0,250,premium,23690
acer,2021,4,7,64,não,0,1,161,HD,IPS,não,250,0,entrada,6228
xiaomi,2011,12,20,8,não,0,2,438,4K,OLED,não,2000,250,premium,21098
xiaomi,2010,12,12,8,não,0,2,570,4K,AMOLED,não,2000,250,premium,20033
samsung,2014,6,6,6,não,0,3,226,HD,TN,não,1000,0,intermediario,8506
lenovo,2023,12,21,12,não,0,3,554,FULLHD,OLED,não,0,250,ultraportatil,17936
xiaomi,2015,10,12,8,não,0,2,568,QUADHD,AMOLED,não,0,2000,premium,23571
samsung,2023,6,9,8,não,0,2,526,FULLHD,OLED,não,0,250,ultraportatil,16477
razer,2015,12,14,8,não,0,2,457,FULLHD,AMOLED,não,0,250,premium,21052
huawei,2018,6,6,16,não,0,2,445,FULLHD,AMOLED,não,0,2000,premium,23134
xiaomi,2023,4,5,8,não,0,3,496,FULLHD,AMOLED,não,0,250,premium,15961
samsung,2021,12,14,16,não,0,3,538,4K,OLED,não,0,1000,premium,27076
huawei,2021,12,17,16,não,0,2,497,FULLHD,AMOLED,não,0,250,premium,20829
huawei,2021,8,9,16,não,0,3,525,FULLHD,OLED,não,0,2000,premium,23466
acer,2014,6,7,12,não,0,3,442,HD,IPS,não,0,500,entrada,9990
hp,2018,4,6,12,sim,6,1,50,QUADHD,TN,não,0,500,jogos_intermediarios,8043
asus,2022,10,17,4,não,0,2,543,FULLHD,TN,não,0,2000,ultraportatil,15611
asus,2015,10,18,6,não,0,4,401,HD,IPS,não,250,0,entrada,10456
lenovo,2015,8,9,8,sim,2,3,99,FULLHD,OLED,não,0,1000,jogos_entrada,7701
apple,2014,12,20,16,não,0,2,437,FULLHD,OLED,não,500,250,premium,18041
samsung,2010,4,4,2,não,0,3,581,FULLHD,TN,não,500,1000,ultraportatil,18809
samsung,2015,8,14,8,não,0,3,534,HD,OLED,não,250,0,intermediario,14854
dell,2023,6,6,8,não,0,1,335,HD,TN,não,1000,2000,entrada,8351
xiaomi,2018,10,13,16,não,0,3,487,4K,OLED,não,0,1000,premium,16964
razer,2021,10,18,8,não,0,2,529,4K,OLED,não,0,500,premium,20980
hp,2017,8,9,8,sim,4,3,171,FULLHD,TN,não,0,500,jogos_entrada,8251
lenovo,2022,8,11,32,não,0,1,252,HD,IPS,não,0,2000,intermediario,10819
positivo,2014,4,8,4,não,0,1,90,HD,IPS,não,1000,0,entrada,4253
apple,2022,12,16,16,não,0,2,542,QUADHD,OLED,não,0,1000,premium,16944
dell,2019,8,10,16,não,0,1,489,HD,IPS,não,2000,0,intermediario,12864
apple,2014,6,7,8,não,0,3,569,QUADHD,OLED,não,1000,250,premium,18108
xiaomi,2012,4,6,16,não,0,3,596,FULLHD,AMOLED,não,250,250,premium,20858
positivo,2023,12,18,32,não,0,2,36,HD,IPS,não,500,1000,entrada,5017
samsung,2014,10,10,12,sim,6,1,163,QUADHD,IPS,não,0,250,jogos_intermediarios,12051
lenovo,2021,6,9,16,sim,6,4,147,QUADHD,VA,não,0,250,jogos_intermediarios,10607
positivo,2017,10,15,4,não,0,4,288,HD,IPS,não,1000,0,entrada,8032
huawei,2013,12,16,16,não,0,3,411,QUADHD,OLED,não,500,250,premium,16943
acer,2021,12,21,4,não,0,2,189,HD,TN,não,250,0,entrada,6446
apple,2022,8,12,16,não,0,2,551,4K,AMOLED,não,0,1000,premium,23306
hp,2020,10,16,8,sim,4,4,146,FULLHD,OLED,não,0,500,jogos_entrada,9165
dell,2017,8,16,6,não,0,4,202,HD,TN,não,250,0,entrada,6218
acer,2020,8,11,8,sim,2,4,111,FULLHD,OLED,não,0,1000,jogos_entrada,8604
huawei,2014,12,19,16,não,0,3,551,QUADHD,OLED,não,2000,250,premium,25539
hp,2011,12,16,16,sim,6,2,94,FULLHD,VA,não,1000,2000,jogos_intermediarios,10986
asus,2018,4,7,12,não,0,3,448,HD,IPS,não,0,250,entrada,10616
lenovo,2013,6,10,6,não,0,4,256,HD,VA,não,0,500,intermediario,10040
apple,2018,10,20,8,não,0,2,595,QUADHD,OLED,não,0,250,premium,23227
xiaomi,2020,8,12,16,não,0,3,596,QUADHD,AMOLED,não,0,1000,premium,18769
razer,2017,4,7,16,sim,6,4,34,FULLHD,OLED,não,0,1000,jogos_premium,21858
huawei,2017,8,10,8,não,0,3,544,4K,OLED,não,0,2000,premium,16995
huawei,2015,12,22,8,não,0,3,484,FULLHD,OLED,não,0,1000,premium,15493
dell,2017,4,6,16,sim,6,1,159,QUADHD,IPS,não,0,250,jogos_intermediarios,10325
razer,2022,8,13,16,sim,6,4,34,4K,OLED,não,0,2000,jogos_premium,13158
dell,2019,12,15,12,sim,6,4,33,4K,OLED,não,0,1000,jogos_intermediarios,10787
xiaomi,2016,10,12,16,não,0,3,567,4K,OLED,não,0,500,premium,19529
lenovo,2011,10,14,8,não,0,2,575,FULLHD,OLED,não,500,250,premium,21775
dell,2015,6,6,12,sim,4,1,42,FULLHD,IPS,não,0,250,jogos_entrada,5680
dell,2021,12,22,4,não,0,2,124,FULLHD,IPS,sim,0,250,2em1,12028
dell,2020,10,16,6,não,0,2,535,FULLHD,VA,não,0,1000,ultraportatil,15798
acer,2019,10,20,8,sim,2,4,31,FULLHD,VA,não,0,2000,jogos_entrada,8577
hp,2011,8,15,16,sim,6,2,133,FULLHD,IPS,não,0,250,jogos_intermediarios,10300
positivo,2023,4,7,12,não,0,2,65,HD,TN,não,0,250,entrada,4472
lenovo,2023,12,16,2,não,0,3,178,FULLHD,IPS,sim,0,250,2em1,10298
positivo,2019,8,9,4,não,0,2,260,HD,IPS,não,500,0,entrada,7890
xiaomi,2014,8,10,16,não,0,2,538,4K,AMOLED,não,500,250,premium,20236
acer,2020,8,10,12,sim,6,4,174,4K,OLED,não,0,250,jogos_intermediarios,11556
positivo,2014,10,14,16,não,0,2,231,HD,TN,não,1000,0,entrada,6905
xiaomi,2016,10,19,16,não,0,2,598,FULLHD,OLED,não,0,250,premium,17931
samsung,2020,8,8,16,sim,6,4,186,4K,OLED,não,0,2000,jogos_premium,24311
razer,2023,6,6,16,sim,8,4,193,4K,OLED,não,0,2000,jogos_premium,14275
acer,2014,12,18,12,sim,4,1,154,4K,VA,não,500,500,jogos_intermediarios,12558
lenovo,2017,4,8,12,sim,4,4,146,FULLHD,TN,não,0,500,jogos_entrada,8854
asus,2011,4,4,16,não,0,4,516,HD,VA,não,250,0,intermediario,13254
huawei,2015,4,6,16,não,0,2,433,4K,OLED,não,0,250,premium,22453
samsung,2019,12,19,32,não,0,4,402,HD,TN,não,500,0,entrada,10935
huawei,2023,10,10,8,não,0,3,456,QUADHD,OLED,não,0,250,premium,19285
positivo,2018,10,19,2,não,0,3,189,HD,TN,não,1000,0,entrada,7246
hp,2020,6,12,12,sim,6,4,42,FULLHD,OLED,não,0,500,jogos_intermediarios,9432
huawei,2010,8,13,16,não,0,2,422,QUADHD,AMOLED,não,500,250,premium,20657
samsung,2020,12,14,16,sim,6,4,123,4K,OLED,não,0,1000,jogos_intermediarios,13183
asus,2021,12,20,64,não,0,2,578,FULLHD,VA,não,0,1000,ultraportatil,20558
huawei,2018,4,8,8,não,0,3,595,FULLHD,AMOLED,não,0,2000,premium,24865
razer,2017,6,8,16,não,0,2,438,4K,AMOLED,não,0,250,premium,18854
acer,2023,6,12,16,sim,8,4,33,4K,OLED,não,0,500,jogos_premium,17339
xiaomi,2019,4,8,8,não,0,2,423,4K,OLED,não,0,1000,premium,19183
razer,2023,10,11,16,não,0,2,488,4K,OLED,não,0,250,premium,22323
samsung,2016,8,15,16,não,0,4,434,HD,OLED,não,1000,0,intermediario,13254
xiaomi,2017,8,9,16,não,0,2,453,4K,OLED,não,0,1000,premium,15393
hp,2012,6,8,8,sim,4,3,136,FULLHD,OLED,não,250,2000,jogos_entrada,9350
razer,2013,8,15,8,não,0,3,437,QUADHD,OLED,não,250,250,premium,20719
positivo,2022,12,19,2,não,0,2,257,HD,IPS,não,1000,1000,entrada,7747
razer,2015,12,22,16,não,0,3,444,4K,OLED,não,0,250,premium,17781
dell,2013,4,4,12,sim,2,2,95,FULLHD,OLED,não,2000,2000,jogos_entrada,8211
samsung,2011,6,7,16,não,0,3,548,FULLHD,TN,não,500,125,ultraportatil,15871
positivo,2016,4,8,4,não,0,2,246,HD,IPS,não,250,0,entrada,6988
huawei,2023,10,11,8,não,0,2,550,QUADHD,AMOLED,não,0,1000,premium,22898
huawei,2023,4,6,16,não,0,2,485,4K,AMOLED,não,0,250,premium,21633
dell,2023,8,15,32,não,0,1,498,HD,TN,não,0,500,entrada,12337
xiaomi,2022,10,14,8,não,0,3,567,FULLHD,OLED,não,0,1000,premium,23438
xiaomi,2012,10,11,16,não,0,2,444,4K,OLED,não,0,250,premium,24127
apple,2023,12,23,16,não,0,2,578,FULLHD,AMOLED,não,0,2000,premium,26281
dell,2016,8,12,32,não,0,4,174,HD,TN,não,250,0,entrada,7113
razer,2014,10,17,16,sim,6,3,167,FULLHD,AMOLED,não,0,250,jogos_premium,15944
lenovo,2021,4,4,8,não,0,2,540,HD,IPS,não,500,0,entrada,11687
lenovo,2021,8,9,4,não,0,3,65,HD,IPS,não,500,0,intermediario,6253
asus,2012,6,9,16,não,0,3,467,FULLHD,OLED,não,2000,250,premium,21668
hp,2016,6,7,4,não,0,3,575,FULLHD,IPS,não,0,500,ultraportatil,17226
xiaomi,2023,12,17,8,não,0,2,560,FULLHD,OLED,não,0,250,premium,23216
lenovo,2020,10,16,8,não,0,3,309,FULLHD,IPS,sim,0,250,2em1,13848
dell,2011,6,6,32,sim,6,2,142,QUADHD,OLED,não,0,250,jogos_premium,13329
positivo,2015,6,11,12,não,0,2,264,HD,TN,não,1000,0,entrada,6784
hp,2016,4,4,12,sim,4,1,114,FULLHD,TN,não,0,1000,jogos_entrada,7850
dell,2019,10,19,64,não,0,2,583,FULLHD,TN,não,0,250,ultraportatil,21196
razer,2014,6,8,32,sim,6,2,68,4K,AMOLED,não,250,2000,jogos_premium,17563
samsung,2014,10,15,12,não,0,1,444,HD,OLED,não,0,2000,intermediario,14009
samsung,2013,8,8,8,não,0,2,554,4K,AMOLED,sim,2000,250,premium,25242
apple,2011,8,13,8,não,0,3,530,QUADHD,AMOLED,não,2000,250,premium,20863
hp,2014,10,12,6,não,0,2,593,FULLHD,TN,não,250,2000,ultraportatil,17015
hp,2017,10,14,12,sim,4,3,40,FULLHD,TN,não,0,250,jogos_entrada,6923
xiaomi,2015,8,15,16,não,0,2,560,QUADHD,OLED,não,0,1000,premium,16965
samsung,2016,12,16,16,não,0,2,479,4K,AMOLED,não,0,250,premium,16959
dell,2018,10,19,8,não,0,3,262,FULLHD,IPS,sim,0,250,2em1,12034
lenovo,2017,6,7,16,não,0,3,571,4K,AMOLED,não,0,1000,premium,20444
samsung,2013,2,2,4,não,0,3,519,FULLHD,OLED,não,250,250,ultraportatil,16010
xiaomi,2014,10,19,8,não,0,3,482,4K,OLED,não,0,1000,premium,22793
samsung,2019,8,13,32,sim,6,4,161,FULLHD,AMOLED,não,0,500,jogos_premium,23737
positivo,2021,6,9,8,não,0,2,299,HD,TN,não,500,0,entrada,7485
dell,2022,4,4,16,sim,8,4,176,FULLHD,VA,não,0,250,jogos_intermediarios,11972
asus,2011,4,5,16,não,0,3,590,QUADHD,AMOLED,não,250,250,premium,24434
lenovo,2010,4,6,12,não,0,2,162,HD,TN,não,0,250,entrada,5638
huawei,2011,6,12,16,não,0,3,423,QUADHD,AMOLED,não,250,250,premium,14075
acer,2022,12,21,8,sim,2,4,187,FULLHD,IPS,não,0,250,jogos_entrada,10107
positivo,2016,4,4,4,não,0,2,106,HD,TN,não,0,500,entrada,5085
samsung,2015,8,11,16,não,0,3,557,QUADHD,AMOLED,sim,0,250,premium,18904
samsung,2023,10,17,2,não,0,3,561,FULLHD,IPS,não,0,1000,ultraportatil,20044
xiaomi,2014,12,23,8,não,0,2,441,4K,OLED,não,2000,250,premium,19025
positivo,2014,4,8,12,não,0,3,102,HD,IPS,não,1000,0,entrada,4791
samsung,2010,2,2,6,não,0,3,465,HD,IPS,não,2000,0,intermediario,11606
dell,2017,6,7,4,não,0,2,456,HD,IPS,não,250,0,intermediario,12276
apple,2021,12,19,8,não,0,2,444,4K,OLED,não,0,250,premium,15617
asus,2019,4,8,64,não,0,3,566,FULLHD,IPS,não,0,250,ultraportatil,15987
huawei,2020,10,14,16,não,0,3,583,QUADHD,AMOLED,não,0,2000,premium,23553
razer,2020,12,20,32,sim,6,4,147,FULLHD,OLED,não,0,500,jogos_premium,22669
acer,2012,4,6,4,não,0,1,394,HD,TN,não,250,0,intermediario,10735
asus,2013,2,3,2,não,0,4,528,HD,TN,não,2000,0,intermediario,11759
positivo,2013,6,6,8,não,0,4,257,HD,TN,não,1000,0,entrada,6773
positivo,2013,4,6,12,não,0,3,288,HD,IPS,não,2000,0,entrada,7405
razer,2011,6,8,8,não,0,2,507,QUADHD,AMOLED,não,250,250,premium,24888
asus,2012,4,7,16,não,0,2,470,4K,AMOLED,sim,0,500,premium,19796
hp,2019,8,9,8,sim,4,4,199,FULLHD,TN,não,0,2000,jogos_entrada,9397
samsung,2019,12,12,16,sim,6,4,167,4K,OLED,não,0,2000,jogos_intermediarios,13500
acer,2020,4,8,16,não,0,3,574,FULLHD,OLED,não,0,250,ultraportatil,17379
razer,2016,12,20,16,sim,6,4,91,4K,OLED,não,0,1000,jogos_premium,14286
xiaomi,2023,12,22,16,não,0,3,400,4K,AMOLED,não,0,2000,premium,19542
huawei,2011,8,10,8,não,0,3,541,4K,OLED,não,250,250,premium,17185
acer,2019,12,23,12,não,0,2,530,FULLHD,TN,não,0,500,ultraportatil,16461
hp,2012,6,7,12,sim,4,2,49,FULLHD,VA,não,250,250,jogos_entrada,6327
razer,2017,4,5,16,não,0,2,400,4K,OLED,não,0,1000,premium,20448
lenovo,2017,6,10,12,sim,2,3,187,FULLHD,OLED,não,0,500,jogos_entrada,8650
samsung,2022,10,16,4,não,0,3,547,FULLHD,OLED,não,0,500,ultraportatil,16202
positivo,2016,6,12,12,não,0,1,185,HD,TN,não,250,0,entrada,6826
asus,2010,6,6,8,não,0,2,446,FULLHD,AMOLED,sim,250,250,premium,15433
positivo,2018,6,9,6,não,0,2,266,HD,TN,não,1000,0,entrada,6903
hp,2018,6,9,12,sim,6,2,193,FULLHD,TN,não,0,1000,jogos_intermediarios,10548
lenovo,2022,10,17,32,não,0,3,476,HD,TN,não,250,125,entrada,11316
huawei,2012,4,5,16,não,0,2,455,4K,AMOLED,não,500,250,premium,16395
positivo,2019,4,7,6,não,0,2,279,HD,TN,não,0,500,entrada,7952
hp,2014,8,16,12,não,0,2,573,FULLHD,TN,não,1000,125,ultraportatil,18638
apple,2014,6,10,16,não,0,3,534,QUADHD,OLED,não,0,2000,premium,24523
asus,2020,10,13,8,não,0,2,448,4K,IPS,sim,0,1000,premium,23845
huawei,2011,4,6,16,não,0,2,479,FULLHD,OLED,não,2000,250,premium,16819
huawei,2019,8,10,8,não,0,2,524,QUADHD,OLED,não,0,500,premium,23846
lenovo,2011,2,4,4,não,0,2,504,FULLHD,TN,não,0,2000,ultraportatil,14920
dell,2018,6,9,16,não,0,2,571,FULLHD,AMOLED,sim,0,2000,premium,24784
lenovo,2011,4,5,16,sim,6,2,181,FULLHD,AMOLED,não,500,1000,jogos_premium,15725
acer,2018,8,9,6,não,0,1,31,HD,IPS,não,500,0,entrada,4055
xiaomi,2013,12,16,16,não,0,3,562,4K,AMOLED,não,2000,250,premium,25382
dell,2019,4,5,4,não,0,2,489,HD,TN,não,0,1000,entrada,10937
samsung,2018,4,7,32,sim,6,3,105,QUADHD,AMOLED,não,0,1000,jogos_premium,14804
positivo,2013,2,2,8,não,0,2,142,HD,IPS,não,250,0,entrada,4704
lenovo,2015,4,4,8,sim,4,1,140,FULLHD,OLED,não,0,250,jogos_entrada,7369
apple,2016,8,14,8,não,0,2,488,QUADHD,OLED,não,0,2000,premium,21041
dell,2016,4,7,8,não,0,3,536,4K,AMOLED,não,0,250,premium,15593
asus,2013,4,6,2,não,0,3,574,FULLHD,AMOLED,sim,0,2000,2em1,19258
samsung,2023,6,10,2,não,0,1,556,HD,VA,não,0,1000,intermediario,13644
asus,2016,8,11,8,não,0,3,360,HD,TN,não,0,500,entrada,9063
xiaomi,2017,6,12,16,não,0,2,481,4K,AMOLED,não,0,250,premium,20220
samsung,2019,6,12,8,não,0,3,481,QUADHD,OLED,não,0,1000,premium,17542
apple,2018,6,11,16,não,0,3,418,QUADHD,OLED,não,0,2000,premium,16565
dell,2013,12,12,16,sim,6,2,85,QUADHD,OLED,não,2000,500,jogos_premium,16544
positivo,2018,10,12,2,não,0,4,257,HD,IPS,não,0,500,entrada,7881
huawei,2020,6,7,16,não,0,3,430,FULLHD,OLED,não,0,500,premium,14017
hp,2013,2,4,2,não,0,3,599,FULLHD,OLED,não,500,1000,ultraportatil,19928
dell,2020,12,15,4,não,0,4,218,HD,TN,não,0,1000,intermediario,9429
huawei,2011,12,20,8,não,0,3,598,QUADHD,OLED,não,2000,250,premium,21638
razer,2018,10,15,8,não,0,2,569,4K,AMOLED,não,0,1000,premium,19722
samsung,2011,6,12,4,não,0,1,349,HD,OLED,não,500,0,intermediario,10894
dell,2012,6,6,12,sim,6,1,89,4K,TN,não,500,1000,jogos_intermediarios,9845
apple,2023,4,7,8,não,0,2,419,QUADHD,AMOLED,não,0,250,premium,14824
huawei,2022,4,5,8,não,0,3,537,4K,OLED,não,0,2000,premium,21784
lenovo,2012,4,5,2,não,0,3,504,FULLHD,TN,não,2000,2000,ultraportatil,17310
positivo,2015,4,5,4,não,0,2,240,HD,TN,não,500,0,entrada,6512
asus,2013,4,6,16,não,0,4,311,HD,OLED,não,2000,0,intermediario,11083
xiaomi,2012,12,18,16,não,0,2,591,4K,OLED,não,2000,250,premium,25351
xiaomi,2021,8,14,16,não,0,3,460,QUADHD,OLED,não,0,2000,premium,16372
apple,2019,12,14,16,não,0,2,525,FULLHD,AMOLED,não,0,250,premium,22128
acer,2016,10,15,16,sim,6,4,162,4K,AMOLED,não,0,2000,jogos_premium,20617
hp,2016,12,24,16,sim,6,1,111,4K,VA,não,0,250,jogos_intermediarios,12033
apple,2020,6,8,8,não,0,2,522,FULLHD,OLED,não,0,250,premium,18598
dell,2016,8,9,16,não,0,2,427,QUADHD,OLED,não,0,250,premium,22803
dell,2016,12,20,16,sim,4,2,122,FULLHD,TN,não,0,500,jogos_intermediarios,10680
xiaomi,2011,10,15,8,não,0,3,594,QUADHD,OLED,não,0,500,premium,20474
dell,2022,4,7,16,não,0,3,579,QUADHD,IPS,sim,0,250,premium,22559
asus,2019,4,7,64,não,0,3,335,HD,TN,não,500,0,entrada,9541
dell,2023,6,6,8,não,0,2,527,FULLHD,OLED,não,0,500,ultraportatil,19506
samsung,2010,8,15,12,sim,6,1,104,4K,IPS,não,500,1000,jogos_intermediarios,10685
positivo,2012,2,2,6,não,0,1,271,HD,TN,não,1000,0,entrada,6078
huawei,2023,10,14,8,não,0,3,580,QUADHD,OLED,não,0,1000,premium,25392
dell,2021,4,7,12,sim,4,4,173,FULLHD,VA,não,0,2000,jogos_entrada,10534
apple,2016,8,13,8,não,0,2,545,QUADHD,OLED,não,0,250,premium,21861
lenovo,2023,10,20,12,não,0,4,375,HD,IPS,não,250,125,entrada,9874
xiaomi,2011,6,7,16,não,0,3,515,4K,AMOLED,não,500,250,premium,18240
dell,2020,6,12,16,sim,6,4,124,QUADHD,OLED,não,0,2000,jogos_premium,13631
huawei,2013,8,13,16,não,0,3,463,FULLHD,OLED,não,500,250,premium,22161
xiaomi,2015,4,5,8,não,0,3,423,4K,AMOLED,não,0,500,premium,19656
acer,2010,4,7,2,não,0,3,259,FULLHD,IPS,sim,250,250,2em1,11042
dell,2017,10,14,6,não,0,2,346,FULLHD,IPS,sim,0,2000,2em1,15287
positivo,2014,6,8,6,não,0,3,215,HD,IPS,não,250,0,entrada,6015
samsung,2019,4,7,32,sim,6,4,78,QUADHD,AMOLED,não,0,1000,jogos_premium,19944
asus,2022,12,22,8,não,0,2,212,FULLHD,AMOLED,sim,0,2000,2em1,13685
asus,2015,10,11,8,não,0,3,574,FULLHD,IPS,sim,0,250,premium,23003
xiaomi,2010,10,16,8,não,0,2,529,QUADHD,AMOLED,não,2000,250,premium,20859
apple,2013,10,17,16,não,0,2,600,4K,AMOLED,não,250,250,premium,21108
apple,2017,6,12,16,não,0,3,402,FULLHD,OLED,não,0,2000,premium,21425
dell,2015,8,13,16,sim,4,4,129,FULLHD,IPS,não,0,250,jogos_intermediarios,9650
lenovo,2021,12,12,12,sim,4,4,38,FULLHD,TN,não,0,1000,jogos_entrada,7035
acer,2022,4,8,4,não,0,3,105,FULLHD,AMOLED,sim,0,2000,2em1,9824
acer,2016,6,7,6,não,0,4,528,HD,IPS,não,0,1000,intermediario,13235
xiaomi,2014,4,4,8,não,0,2,562,4K,AMOLED,não,250,250,premium,22335
positivo,2019,10,20,6,não,0,3,194,HD,IPS,não,0,250,entrada,6309
dell,2013,4,5,16,não,0,3,522,HD,IPS,não,500,0,entrada,11207
dell,2012,6,10,16,não,0,3,506,FULLHD,IPS,não,2000,2000,ultraportatil,18748
acer,2019,4,6,16,sim,6,4,67,QUADHD,AMOLED,não,0,1000,jogos_premium,22731
apple,2014,10,18,16,não,0,3,471,QUADHD,AMOLED,não,2000,250,premium,24863
xiaomi,2015,12,13,16,não,0,2,471,QUADHD,OLED,não,0,250,premium,21414
xiaomi,2016,8,14,16,não,0,3,569,4K,OLED,não,0,1000,premium,22240
samsung,2014,10,14,16,não,0,3,512,FULLHD,OLED,não,250,1000,ultraportatil,16236
huawei,2016,10,10,8,não,0,2,475,QUADHD,AMOLED,não,0,500,premium,16276
razer,2016,8,10,16,sim,6,2,138,4K,OLED,não,0,2000,jogos_premium,21662
acer,2020,4,5,16,não,0,2,564,HD,TN,não,500,0,entrada,12119
dell,2010,4,8,16,não,0,2,411,FULLHD,IPS,sim,1000,250,2em1,11823
positivo,2016,6,7,4,não,0,3,253,HD,TN,não,1000,0,entrada,6460
hp,2017,8,8,6,não,0,3,533,FULLHD,VA,não,0,2000,ultraportatil,19034
razer,2011,6,6,8,não,0,2,530,QUADHD,OLED,não,500,250,premium,22041
lenovo,2015,6,9,2,não,0,2,85,FULLHD,IPS,sim,0,250,2em1,8232
hp,2010,2,3,12,sim,2,4,165,FULLHD,TN,não,2000,1000,jogos_entrada,8389
acer,2017,8,9,16,não,0,2,597,FULLHD,OLED,não,0,500,ultraportatil,18649
dell,2016,4,6,2,não,0,3,506,FULLHD,OLED,não,0,250,ultraportatil,15828
samsung,2023,8,10,12,sim,8,4,181,4K,OLED,não,0,500,jogos_intermediarios,13330
huawei,2020,12,18,16,não,0,3,562,4K,OLED,não,0,500,premium,26333
lenovo,2014,10,14,32,sim,6,3,198,FULLHD,AMOLED,não,1000,1000,jogos_premium,26072
hp,2011,2,3,8,não,0,3,557,FULLHD,VA,não,2000,1000,ultraportatil,19252
acer,2011,6,6,8,sim,4,1,122,FULLHD,OLED,não,1000,1000,jogos_entrada,9241
hp,2016,8,16,12,sim,2,1,144,FULLHD,OLED,não,0,1000,jogos_entrada,10295
dell,2015,4,4,4,não,0,1,360,HD,IPS,não,1000,0,intermediario,10301
samsung,2019,4,5,64,não,0,2,596,HD,IPS,não,1000,0,intermediario,14916
huawei,2022,10,19,8,não,0,2,562,4K,OLED,não,0,1000,premium,22084
razer,2013,6,9,32,sim,6,2,136,4K,AMOLED,não,1000,2000,jogos_premium,24114
hp,2018,4,8,6,não,0,3,515,FULLHD,VA,não,0,250,ultraportatil,18984
dell,2011,4,8,6,não,0,2,515,FULLHD,TN,não,2000,2000,ultraportatil,16809
positivo,2011,4,6,16,não,0,2,285,HD,IPS,não,500,0,entrada,7965
dell,2015,10,15,8,não,0,3,571,FULLHD,IPS,sim,0,2000,premium,17860
hp,2015,4,5,2,não,0,3,590,FULLHD,TN,não,0,250,ultraportatil,17289
apple,2022,12,14,16,não,0,2,580,FULLHD,AMOLED,não,0,500,premium,19671
positivo,2022,6,7,64,não,0,2,155,HD,IPS,não,1000,500,entrada,7875
asus,2023,8,13,16,não,0,3,520,4K,AMOLED,não,0,500,premium,23687
dell,2023,8,14,12,sim,8,4,88,FULLHD,VA,não,0,1000,jogos_intermediarios,10354
asus,2015,8,12,16,não,0,3,130,FULLHD,IPS,sim,0,1000,2em1,10318
positivo,2011,2,4,4,não,0,4,121,HD,IPS,não,500,0,entrada,4722
hp,2013,4,6,12,sim,4,4,86,FULLHD,OLED,não,250,250,jogos_entrada,8055
xiaomi,2021,10,18,16,não,0,2,582,4K,AMOLED,não,0,250,premium,26105
asus,2012,2,2,16,não,0,3,331,HD,IPS,não,2000,0,intermediario,10825
positivo,2023,10,16,2,não,0,1,183,HD,TN,não,250,1000,entrada,7015
dell,2014,8,15,16,sim,6,1,92,FULLHD,OLED,não,500,500,jogos_intermediarios,10681
positivo,2021,12,17,16,não,0,2,199,HD,IPS,não,0,250,entrada,6777
apple,2019,10,14,8,não,0,2,468,4K,OLED,não,0,250,premium,22776
positivo,2015,8,12,8,não,0,2,246,HD,TN,não,0,2000,entrada,8752
