idade,emprego,estado_civil,educacao,casa,emprestimo,contatos,mes,dia,tempo_conta,anonimizado_1,anonimizado_2,anonimizado_3,anonimizado_4,anonimizado_5,anonimizado_6,anonimizado_7,anonimizado_8,anonimizado_9,anonimizado_10,anonimizado_11,aceitou_proposta
42,admin.,single,university.degree,yes,no,cellular,jul,mon,719.0,12707,unknown,2,999,0,,1.4,93.918,-42.7,4.96,5228.1,yes
28,management,single,university.degree,yes,no,cellular,jun,thu,1161.0,36626,no,1,4,1,success,-2.9,92.963,-40.8,1.26,5076.2,yes
36,retired,married,high.school,yes,no,cellular,apr,thu,98.0,28424,no,6,999,0,,-1.8,93.075,-47.1,1.435,5099.1,no
37,technician,married,university.degree,yes,no,cellular,aug,mon,187.0,37281,no,1,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,yes
26,admin.,single,university.degree,yes,no,cellular,may,tue,104.0,33181,no,5,999,0,,-1.8,92.893,-46.2,1.291,5099.1,no
37,admin.,married,university.degree,yes,no,telephone,may,mon,214.0,74,unknown,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
67,retired,married,professional.course,yes,yes,cellular,aug,mon,186.0,37603,no,1,999,0,,-2.9,92.201,-31.4,0.861,5076.2,yes
40,technician,married,basic.9y,no,no,cellular,nov,wed,59.0,25820,no,1,999,0,,-0.1,93.2,-42.0,4.12,5195.8,no
40,admin.,single,high.school,yes,no,cellular,nov,mon,120.0,24454,unknown,1,999,0,,-0.1,93.2,-42.0,4.191,5195.8,no
30,blue-collar,single,university.degree,yes,no,cellular,nov,fri,7.0,27605,no,5,999,0,,-0.1,93.2,-42.0,4.021,5195.8,no
30,entrepreneur,married,university.degree,no,no,telephone,may,thu,230.0,3103,no,1,999,0,,1.1,93.994,-36.4,4.86,5191.0,no
30,student,married,university.degree,yes,no,cellular,aug,mon,186.0,37875,no,3,3,1,success,-2.9,92.201,-31.4,0.821,5076.2,yes
33,student,married,high.school,no,yes,cellular,jul,wed,73.0,18139,no,3,999,0,,1.4,93.918,-42.7,4.963,5228.1,no
71,retired,single,unknown,yes,no,cellular,apr,fri,188.0,29225,no,3,999,0,,-1.8,93.075,-47.1,1.405,5099.1,yes
31,admin.,married,university.degree,yes,no,cellular,sep,fri,232.0,40819,no,2,13,1,success,-1.1,94.199,-37.5,0.879,4963.6,yes
37,management,married,university.degree,yes,no,cellular,oct,thu,339.0,41016,no,3,3,3,success,-1.1,94.601,-49.5,1.025,4963.6,yes
35,technician,single,professional.course,yes,no,cellular,jul,mon,154.0,14183,no,3,999,0,,1.4,93.918,-42.7,4.962,5228.1,no
29,blue-collar,single,basic.6y,no,no,telephone,may,wed,244.0,4759,no,1,999,0,,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
35,blue-collar,married,basic.9y,no,no,telephone,may,wed,91.0,4865,unknown,2,999,0,,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
36,admin.,single,basic.9y,yes,no,cellular,may,tue,458.0,33425,no,1,999,0,,-1.8,92.893,-46.2,1.291,5099.1,yes
34,technician,single,professional.course,no,no,cellular,oct,thu,138.0,38305,no,1,999,1,failure,-3.4,92.431,-26.9,0.74,5017.5,no
48,blue-collar,married,unknown,no,no,telephone,may,tue,124.0,2456,unknown,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
40,unemployed,single,basic.4y,no,no,cellular,jun,tue,355.0,36856,no,1,999,0,,-2.9,92.963,-40.8,1.252,5076.2,yes
33,self-employed,single,university.degree,yes,no,cellular,mar,mon,265.0,39211,no,2,999,0,,-1.8,93.369,-34.8,0.652,5008.7,yes
58,blue-collar,married,basic.4y,yes,no,telephone,jun,fri,570.0,11567,unknown,2,999,0,,1.4,94.465,-41.8,4.959,5228.1,yes
39,blue-collar,married,basic.9y,no,no,cellular,may,thu,37.0,34378,unknown,6,999,0,,-1.8,92.893,-46.2,1.266,5099.1,no
28,technician,divorced,university.degree,no,no,cellular,jul,wed,265.0,13116,no,1,999,0,,1.4,93.918,-42.7,4.962,5228.1,no
30,admin.,single,university.degree,no,no,cellular,aug,fri,459.0,19932,no,1,999,0,,1.4,93.444,-36.1,4.966,5228.1,yes
27,admin.,single,university.degree,yes,no,cellular,sep,tue,126.0,38080,no,2,999,0,,-3.4,92.379,-29.8,0.77,5017.5,yes
39,admin.,single,high.school,no,no,telephone,jul,thu,97.0,12257,no,1,999,0,,1.4,93.918,-42.7,4.966,5228.1,no
55,admin.,married,high.school,no,yes,telephone,may,thu,,7290,no,4,999,0,,1.1,93.994,-36.4,4.86,5191.0,no
35,blue-collar,married,basic.9y,no,no,telephone,jun,mon,579.0,9766,unknown,4,999,0,,1.4,94.465,-41.8,4.961,5228.1,no
38,unemployed,married,basic.6y,no,no,telephone,jun,mon,947.0,7808,no,4,999,0,,1.4,94.465,-41.8,4.865,5228.1,yes
43,unemployed,married,basic.9y,no,no,cellular,sep,fri,270.0,40598,no,2,9,1,success,-1.1,94.199,-37.5,0.883,4963.6,yes
40,blue-collar,married,basic.6y,no,no,cellular,apr,mon,97.0,29544,no,2,999,0,,-1.8,93.075,-47.1,1.405,5099.1,no
33,admin.,single,high.school,yes,no,cellular,aug,fri,182.0,37263,no,2,999,1,failure,-2.9,92.201,-31.4,0.8809999999999999,5076.2,yes
42,management,married,high.school,no,no,cellular,jul,thu,204.0,16904,no,1,999,0,,1.4,93.918,-42.7,4.962,5228.1,no
50,technician,married,high.school,no,no,cellular,aug,tue,679.0,21521,unknown,1,999,0,,1.4,93.444,-36.1,4.963,5228.1,no
31,blue-collar,single,basic.6y,no,no,cellular,jul,wed,638.0,16594,no,2,999,0,,1.4,93.918,-42.7,4.963,5228.1,no
29,technician,single,professional.course,no,no,cellular,nov,fri,530.0,27083,no,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,yes
29,services,married,high.school,yes,no,cellular,aug,wed,90.0,37415,no,2,4,1,success,-2.9,92.201,-31.4,0.879,5076.2,no
47,admin.,married,university.degree,yes,no,telephone,may,mon,147.0,1994,no,5,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
31,entrepreneur,unknown,university.degree,no,no,cellular,oct,thu,164.0,38550,no,1,999,0,,-3.4,92.431,-26.9,0.722,5017.5,yes
27,admin.,single,university.degree,no,no,cellular,oct,mon,278.0,40909,no,1,999,0,,-1.1,94.601,-49.5,0.977,4963.6,yes
41,technician,married,professional.course,yes,no,telephone,jun,wed,649.0,9998,unknown,3,999,0,,1.4,94.465,-41.8,4.959,5228.1,yes
44,technician,single,high.school,no,no,telephone,may,wed,189.0,6654,no,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
36,unemployed,married,university.degree,no,no,cellular,jul,thu,616.0,18359,no,2,999,0,,1.4,93.918,-42.7,4.968,5228.1,no
28,blue-collar,married,basic.9y,no,no,cellular,jul,thu,125.0,15298,no,1,999,0,,1.4,93.918,-42.7,4.958,5228.1,no
61,entrepreneur,married,university.degree,yes,no,cellular,aug,tue,651.0,37337,unknown,1,999,0,,-2.9,92.201,-31.4,0.883,5076.2,yes
41,blue-collar,married,basic.9y,yes,no,telephone,jun,thu,512.0,11172,unknown,1,999,0,,1.4,94.465,-41.8,4.961,5228.1,yes
48,admin.,divorced,basic.9y,no,no,cellular,jul,tue,1424.0,14690,no,4,999,0,,1.4,93.918,-42.7,4.961,5228.1,yes
50,technician,married,professional.course,no,no,cellular,jul,mon,830.0,12605,no,5,999,0,,1.4,93.918,-42.7,4.96,5228.1,yes
43,blue-collar,married,basic.9y,no,no,cellular,apr,tue,608.0,28182,unknown,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,yes
45,services,married,high.school,yes,no,cellular,aug,thu,127.0,22305,unknown,3,999,0,,1.4,93.444,-36.1,4.963,5228.1,no
48,admin.,married,high.school,yes,no,cellular,may,fri,611.0,35183,unknown,5,999,0,,-1.8,92.893,-46.2,1.25,5099.1,yes
36,self-employed,married,basic.9y,yes,no,cellular,apr,fri,313.0,28959,no,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
34,technician,single,professional.course,yes,no,cellular,aug,tue,1416.0,37312,no,2,12,1,success,-2.9,92.201,-31.4,0.883,5076.2,yes
43,blue-collar,single,basic.9y,yes,no,telephone,jun,wed,354.0,11059,no,21,999,0,,1.4,94.465,-41.8,4.962,5228.1,no
39,blue-collar,married,basic.9y,no,no,telephone,may,fri,199.0,7621,no,3,999,0,,1.1,93.994,-36.4,4.864,5191.0,no
33,admin.,married,high.school,yes,no,telephone,may,fri,179.0,1899,unknown,2,999,0,,1.1,93.994,-36.4,4.855,5191.0,no
47,admin.,married,university.degree,no,no,cellular,nov,tue,1014.0,25340,no,3,999,0,,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
36,technician,single,basic.9y,yes,no,telephone,jun,wed,227.0,8707,unknown,2,999,0,,1.4,94.465,-41.8,4.864,5228.1,no
57,management,married,university.degree,yes,no,cellular,nov,fri,108.0,27043,no,1,999,0,,-0.1,93.2,-42.0,4.021,5195.8,no
24,admin.,single,high.school,yes,yes,cellular,mar,wed,224.0,27864,no,1,999,0,,-1.8,92.843,-50.0,1.602,5099.1,yes
36,services,divorced,university.degree,no,no,cellular,jul,mon,407.0,12690,no,1,999,0,,1.4,93.918,-42.7,4.96,5228.1,no
27,technician,single,high.school,yes,no,cellular,jul,fri,784.0,17083,no,1,999,0,,1.4,93.918,-42.7,4.962,5228.1,yes
28,blue-collar,married,basic.9y,yes,no,cellular,may,thu,444.0,34683,unknown,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
48,blue-collar,married,basic.6y,yes,no,telephone,may,fri,290.0,7404,no,5,999,0,,1.1,93.994,-36.4,4.864,5191.0,yes
29,technician,married,unknown,yes,no,telephone,may,mon,252.0,5633,no,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
37,blue-collar,married,unknown,no,no,telephone,jun,fri,34.0,11619,no,3,999,0,,1.4,94.465,-41.8,4.959,5228.1,no
31,services,married,high.school,no,no,cellular,jul,mon,650.0,14193,no,4,999,0,,1.4,93.918,-42.7,4.962,5228.1,no
39,management,married,university.degree,yes,no,cellular,may,fri,837.0,35160,no,1,999,0,,-1.8,92.893,-46.2,1.25,5099.1,yes
30,technician,divorced,professional.course,no,no,telephone,jun,mon,332.0,10365,no,2,999,0,,1.4,94.465,-41.8,4.96,5228.1,no
80,retired,married,basic.4y,no,no,cellular,may,mon,382.0,39719,no,1,3,3,success,-1.8,93.876,-40.0,0.6970000000000001,5008.7,yes
51,admin.,married,university.degree,no,no,cellular,aug,tue,69.0,23002,no,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
37,admin.,married,high.school,yes,yes,cellular,jun,tue,123.0,36437,no,2,999,0,,-2.9,92.963,-40.8,1.262,5076.2,no
30,blue-collar,married,high.school,yes,no,telephone,mar,tue,904.0,39132,no,1,999,0,,-1.8,93.369,-34.8,0.655,5008.7,yes
48,technician,married,professional.course,no,no,cellular,jul,tue,113.0,16342,unknown,2,999,0,,1.4,93.918,-42.7,4.961,5228.1,no
57,admin.,married,unknown,yes,no,cellular,dec,wed,391.0,39088,no,2,999,0,,-3.0,92.713,-33.0,0.706,5023.5,yes
39,technician,divorced,professional.course,yes,no,cellular,aug,tue,1134.0,19039,no,1,999,0,,1.4,93.444,-36.1,4.968,5228.1,yes
31,admin.,married,university.degree,no,no,cellular,aug,wed,209.0,21886,no,1,999,0,,1.4,93.444,-36.1,4.964,5228.1,no
30,services,married,high.school,yes,no,cellular,jul,fri,812.0,13834,no,1,999,0,,1.4,93.918,-42.7,4.963,5228.1,yes
26,blue-collar,married,basic.4y,no,no,telephone,jun,wed,94.0,10926,no,1,999,0,,1.4,94.465,-41.8,4.962,5228.1,no
32,technician,single,university.degree,yes,no,cellular,oct,tue,149.0,38516,no,1,999,0,,-3.4,92.431,-26.9,0.728,5017.5,yes
34,self-employed,single,high.school,yes,no,cellular,nov,tue,581.0,25371,no,4,999,0,,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
43,management,married,basic.6y,no,no,cellular,apr,wed,945.0,28543,no,1,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,yes
55,admin.,married,high.school,yes,no,cellular,may,fri,41.0,34975,unknown,3,999,0,,-1.8,92.893,-46.2,1.25,5099.1,no
39,admin.,married,university.degree,no,no,cellular,apr,wed,94.0,30030,no,1,999,0,,-1.8,93.075,-47.1,1.405,5099.1,yes
40,blue-collar,married,professional.course,yes,yes,cellular,jul,mon,431.0,17451,no,1,999,0,,1.4,93.918,-42.7,4.962,5228.1,yes
54,retired,married,basic.4y,no,no,cellular,oct,thu,377.0,38573,no,1,999,0,,-3.4,92.431,-26.9,0.722,5017.5,yes
42,management,married,university.degree,yes,no,telephone,may,mon,181.0,2001,unknown,4,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
57,retired,married,basic.4y,yes,yes,telephone,apr,tue,1348.0,29978,no,4,999,0,,-1.8,93.075,-47.1,1.405,5099.1,yes
30,admin.,single,university.degree,yes,no,cellular,aug,mon,857.0,18977,no,2,999,0,,1.4,93.444,-36.1,4.97,5228.1,no
38,technician,married,professional.course,yes,no,cellular,nov,wed,111.0,25807,no,1,999,0,,-0.1,93.2,-42.0,4.12,5195.8,no
34,unknown,married,basic.4y,yes,yes,cellular,apr,thu,91.0,30066,no,4,999,0,,-1.8,93.075,-47.1,1.406,5099.1,no
21,admin.,single,high.school,yes,no,cellular,jul,wed,111.0,14866,no,1,999,0,,1.4,93.918,-42.7,4.957,5228.1,no
40,admin.,single,university.degree,yes,no,cellular,aug,thu,123.0,19695,no,3,999,0,,1.4,93.444,-36.1,4.968,5228.1,no
31,services,married,high.school,no,no,telephone,may,fri,1269.0,7486,no,1,999,0,,1.1,93.994,-36.4,4.864,5191.0,yes
17,student,single,basic.9y,unknown,unknown,cellular,aug,fri,498.0,37579,no,2,999,1,failure,-2.9,92.201,-31.4,0.8690000000000001,5076.2,yes
33,blue-collar,married,basic.9y,no,no,cellular,may,wed,430.0,31367,unknown,2,999,0,,-1.8,92.893,-46.2,1.334,5099.1,yes
29,blue-collar,married,basic.9y,yes,no,cellular,may,wed,78.0,33805,no,1,999,0,,-1.8,92.893,-46.2,1.281,5099.1,no
58,admin.,married,high.school,yes,yes,cellular,jul,thu,414.0,40070,no,2,999,0,,-1.7,94.215,-40.3,0.81,4991.6,yes
27,services,single,professional.course,no,no,telephone,may,thu,,7295,no,3,999,0,,1.1,93.994,-36.4,4.86,5191.0,no
25,management,married,university.degree,yes,no,telephone,nov,wed,268.0,24078,no,1,999,0,,-0.1,93.2,-42.0,4.663,5195.8,yes
33,management,married,university.degree,yes,no,telephone,mar,thu,181.0,27746,no,1,999,0,,-1.8,92.843,-50.0,1.757,5099.1,yes
27,technician,single,university.degree,yes,no,cellular,dec,tue,305.0,39084,no,3,10,1,success,-3.0,92.713,-33.0,0.708,5023.5,yes
59,retired,married,basic.9y,no,no,cellular,jul,fri,1330.0,17267,unknown,3,999,0,,1.4,93.918,-42.7,4.962,5228.1,yes
33,admin.,married,university.degree,yes,yes,cellular,aug,thu,259.0,19585,unknown,2,999,0,,1.4,93.444,-36.1,4.968,5228.1,no
70,retired,married,basic.4y,no,no,cellular,mar,mon,422.0,27838,no,3,999,1,failure,-1.8,92.843,-50.0,1.629,5099.1,no
31,blue-collar,married,basic.9y,yes,no,cellular,jul,wed,1121.0,13276,no,1,999,0,,1.4,93.918,-42.7,4.962,5228.1,yes
43,admin.,married,university.degree,yes,no,cellular,jun,wed,262.0,36465,no,2,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,yes
24,admin.,single,high.school,no,no,cellular,jun,thu,352.0,36600,no,2,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,yes
51,technician,married,professional.course,yes,no,cellular,jul,thu,,36978,no,2,999,1,failure,-2.9,92.469,-33.6,1.072,5076.2,yes
40,management,married,university.degree,yes,no,cellular,may,tue,459.0,30753,no,1,999,0,,-1.8,92.893,-46.2,1.344,5099.1,no
42,admin.,married,university.degree,no,no,cellular,aug,wed,273.0,22053,no,6,999,0,,1.4,93.444,-36.1,4.964,5228.1,no
30,unemployed,single,high.school,yes,no,cellular,oct,mon,67.0,38477,no,1,999,0,,-3.4,92.431,-26.9,0.731,5017.5,no
38,admin.,divorced,university.degree,yes,no,cellular,apr,tue,177.0,30112,no,2,999,0,,-1.8,93.075,-47.1,1.384,5099.1,yes
38,self-employed,married,professional.course,no,no,cellular,nov,tue,1788.0,25301,no,2,999,0,,-0.1,93.2,-42.0,4.1530000000000005,5195.8,yes
28,blue-collar,single,basic.9y,yes,yes,cellular,apr,thu,333.0,30068,no,2,999,0,,-1.8,93.075,-47.1,1.406,5099.1,no
34,blue-collar,married,basic.4y,no,no,telephone,may,fri,359.0,3659,no,1,999,0,,1.1,93.994,-36.4,4.859,5191.0,no
33,blue-collar,married,basic.6y,yes,no,cellular,may,tue,670.0,30977,unknown,2,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,yes
34,technician,single,university.degree,no,no,cellular,may,fri,162.0,35342,no,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
53,entrepreneur,married,basic.9y,yes,no,cellular,nov,tue,146.0,25216,no,2,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
50,admin.,married,university.degree,no,no,telephone,jul,mon,1076.0,17655,no,17,999,0,,1.4,93.918,-42.7,4.962,5228.1,yes
51,entrepreneur,married,university.degree,no,no,telephone,jun,wed,71.0,11985,no,1,999,0,,1.4,94.465,-41.8,4.958,5228.1,no
44,admin.,single,basic.9y,yes,yes,cellular,jul,mon,919.0,15762,no,2,999,0,,1.4,93.918,-42.7,4.96,5228.1,yes
32,admin.,married,university.degree,yes,no,cellular,jun,tue,712.0,36390,no,1,3,2,failure,-2.9,92.963,-40.8,1.262,5076.2,yes
45,blue-collar,married,basic.6y,yes,no,cellular,nov,thu,265.0,26991,no,3,999,0,,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
42,admin.,single,high.school,no,no,cellular,sep,thu,209.0,40798,no,1,999,0,,-1.1,94.199,-37.5,0.878,4963.6,yes
41,technician,married,professional.course,no,no,telephone,jun,fri,268.0,11636,no,3,999,0,,1.4,94.465,-41.8,4.959,5228.1,no
44,admin.,married,university.degree,yes,no,cellular,aug,thu,254.0,37205,no,2,999,0,,-2.9,92.201,-31.4,0.883,5076.2,yes
49,management,married,university.degree,no,no,telephone,aug,fri,145.0,22675,unknown,6,999,0,,1.4,93.444,-36.1,4.964,5228.1,no
58,blue-collar,married,basic.4y,yes,no,cellular,may,tue,451.0,33198,unknown,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
35,admin.,married,professional.course,yes,no,cellular,may,wed,827.0,31343,no,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
59,admin.,married,university.degree,no,no,telephone,may,mon,477.0,212,no,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
31,self-employed,married,professional.course,yes,no,cellular,mar,thu,171.0,39251,no,4,999,3,failure,-1.8,93.369,-34.8,0.65,5008.7,yes
47,admin.,married,university.degree,yes,no,cellular,aug,wed,1129.0,23357,no,10,999,0,,1.4,93.444,-36.1,4.964,5228.1,yes
30,technician,married,basic.9y,yes,no,cellular,may,fri,41.0,35084,no,1,999,0,,-1.8,92.893,-46.2,1.25,5099.1,no
31,admin.,married,university.degree,yes,no,telephone,may,tue,99.0,6180,no,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
33,technician,married,professional.course,no,yes,cellular,aug,tue,587.0,20500,no,1,999,0,,1.4,93.444,-36.1,4.966,5228.1,yes
45,blue-collar,married,basic.4y,yes,no,telephone,may,wed,185.0,6446,unknown,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
39,technician,divorced,high.school,no,no,cellular,mar,mon,222.0,39328,no,1,12,2,success,-1.8,93.369,-34.8,0.639,5008.7,yes
45,blue-collar,married,basic.6y,no,no,cellular,aug,wed,921.0,21836,no,1,999,0,,1.4,93.444,-36.1,4.964,5228.1,yes
63,retired,married,professional.course,yes,no,cellular,may,mon,492.0,39684,no,1,999,0,,-1.8,93.876,-40.0,0.685,5008.7,no
29,admin.,single,high.school,yes,yes,cellular,mar,mon,257.0,39267,no,1,999,0,,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes
25,blue-collar,single,basic.6y,yes,no,cellular,may,thu,95.0,34531,no,2,999,0,,-1.8,92.893,-46.2,1.266,5099.1,no
43,technician,divorced,professional.course,yes,no,telephone,apr,mon,18.0,29881,unknown,5,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
38,admin.,single,university.degree,yes,no,telephone,jun,tue,284.0,8239,no,1,999,0,,1.4,94.465,-41.8,4.864,5228.1,no
37,services,divorced,basic.9y,yes,no,cellular,jul,wed,684.0,14845,no,1,999,0,,1.4,93.918,-42.7,4.957,5228.1,no
33,services,married,high.school,no,no,cellular,jul,fri,1060.0,13925,no,2,999,0,,1.4,93.918,-42.7,4.963,5228.1,yes
33,management,married,basic.9y,yes,no,cellular,may,tue,275.0,33579,unknown,3,999,0,,-1.8,92.893,-46.2,1.291,5099.1,no
43,management,single,university.degree,yes,yes,cellular,jul,tue,92.0,12842,unknown,2,999,0,,1.4,93.918,-42.7,4.962,5228.1,no
28,blue-collar,single,university.degree,unknown,unknown,cellular,sep,thu,744.0,40792,no,1,999,0,,-1.1,94.199,-37.5,0.878,4963.6,yes
29,admin.,single,university.degree,no,no,cellular,apr,thu,271.0,28641,no,2,999,0,,-1.8,93.075,-47.1,1.41,5099.1,yes
59,retired,married,university.degree,yes,no,cellular,jul,mon,664.0,17372,no,7,999,0,,1.4,93.918,-42.7,4.962,5228.1,yes
38,blue-collar,married,basic.6y,no,no,telephone,jun,thu,922.0,11233,unknown,2,999,0,,1.4,94.465,-41.8,4.961,5228.1,yes
37,entrepreneur,married,basic.9y,yes,no,cellular,jul,fri,658.0,15456,unknown,2,999,0,,1.4,93.918,-42.7,4.957,5228.1,yes
38,services,married,high.school,yes,no,cellular,mar,thu,257.0,39246,no,1,999,0,,-1.8,93.369,-34.8,0.65,5008.7,yes
33,blue-collar,married,basic.6y,no,no,cellular,jul,mon,122.0,15639,no,2,999,0,,1.4,93.918,-42.7,4.96,5228.1,no
41,services,married,high.school,no,no,cellular,mar,wed,377.0,27736,no,6,999,0,,-1.8,92.843,-50.0,1.778,5099.1,yes
51,admin.,divorced,high.school,yes,yes,cellular,may,wed,316.0,31393,no,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
31,admin.,married,university.degree,yes,no,cellular,may,wed,954.0,34088,no,2,10,1,success,-1.8,92.893,-46.2,1.281,5099.1,yes
31,services,married,high.school,yes,no,cellular,may,tue,398.0,33503,no,6,999,0,,-1.8,92.893,-46.2,1.291,5099.1,yes
55,technician,married,high.school,yes,yes,cellular,apr,tue,376.0,28251,no,3,999,0,,-1.8,93.075,-47.1,1.453,5099.1,no
44,admin.,married,unknown,no,no,cellular,jul,fri,745.0,40175,no,1,999,1,failure,-1.7,94.215,-40.3,0.861,4991.6,yes
41,technician,married,professional.course,no,no,telephone,may,tue,92.0,2398,no,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
26,unemployed,single,university.degree,yes,no,cellular,aug,thu,203.0,40391,no,1,3,3,success,-1.7,94.027,-38.3,0.904,4991.6,yes
63,retired,married,high.school,no,no,cellular,oct,wed,335.0,38221,no,1,999,0,,-3.4,92.431,-26.9,0.74,5017.5,yes
28,admin.,single,high.school,yes,no,cellular,may,thu,263.0,39659,no,1,6,1,success,-1.8,93.876,-40.0,0.6829999999999999,5008.7,yes
85,retired,divorced,basic.4y,yes,no,telephone,dec,tue,150.0,39043,unknown,1,999,0,,-3.0,92.713,-33.0,0.715,5023.5,no
35,unemployed,divorced,basic.9y,no,no,cellular,jul,thu,169.0,15282,no,7,999,0,,1.4,93.918,-42.7,4.958,5228.1,no
33,blue-collar,married,professional.course,yes,no,cellular,jun,wed,90.0,36508,no,1,999,0,,-2.9,92.963,-40.8,1.26,5076.2,no
39,admin.,divorced,professional.course,no,no,cellular,mar,thu,593.0,39318,no,4,999,1,failure,-1.8,93.369,-34.8,0.643,5008.7,yes
47,services,divorced,unknown,yes,no,cellular,aug,tue,113.0,40352,no,2,999,1,failure,-1.7,94.027,-38.3,0.899,4991.6,yes
34,technician,single,university.degree,no,yes,telephone,sep,fri,231.0,40773,no,1,999,0,,-1.1,94.199,-37.5,0.879,4963.6,yes
59,blue-collar,married,basic.4y,no,no,cellular,jun,wed,340.0,36504,unknown,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,yes
